VTX, IDX, SV_POSITION.x, SV_POSITION.y, SV_POSITION.z, SV_POSITION.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD.x, TEXCOORD.y
702, 650, -0.94687,  0.57639,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
703, 651, -0.93051,  0.57639,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
704, 652, -0.93051,  0.54729,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
705, 650, -0.94687,  0.57639,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
706, 652, -0.93051,  0.54729,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
707, 653, -0.94687,  0.54729,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
708, 654, -0.92723,  0.56764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
709, 655, -0.92184,  0.56764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.34375
710, 656, -0.92184,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
711, 654, -0.92723,  0.56764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
712, 656, -0.92184,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
713, 657, -0.92723,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.46875
714, 658, -0.92094,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.4375
715, 659, -0.91645,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.4375
716, 660, -0.91645,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.53125
717, 658, -0.92094,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.4375
718, 660, -0.91645,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.53125
719, 661, -0.92094,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.53125
720, 662, -0.91465,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
721, 663, -0.91016,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
722, 664, -0.91016,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
723, 662, -0.91465,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
724, 664, -0.91016,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
725, 665, -0.91465,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
726, 666, -0.90836,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
727, 667, -0.90387,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.4375
728, 668, -0.90387,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
729, 666, -0.90836,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
730, 668, -0.90387,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
731, 669, -0.90836,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.53125
732, 670, -0.90207,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
733, 671, -0.89758,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
734, 672, -0.89758,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
735, 670, -0.90207,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
736, 672, -0.89758,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
737, 673, -0.90207,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
738, 674, -0.88949,  0.56764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
739, 675, -0.8841,  0.56764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.34375
740, 676, -0.8841,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
741, 674, -0.88949,  0.56764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
742, 676, -0.8841,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
743, 677, -0.88949,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.46875
744, 678, -0.8832,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
745, 679, -0.87871,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
746, 680, -0.87871,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
747, 678, -0.8832,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
748, 680, -0.87871,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
749, 681, -0.8832,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
750, 682, -0.87602,  0.56924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
751, 683, -0.87422,  0.56924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.1875
752, 684, -0.87422,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
753, 682, -0.87602,  0.56924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
754, 684, -0.87422,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
755, 685, -0.87602,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.32813
756, 686, -0.87062,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
757, 687, -0.86613,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
758, 688, -0.86613,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
759, 686, -0.87062,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
760, 688, -0.86613,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
761, 689, -0.87062,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
762, 690, -0.86434,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.4375
763, 691, -0.85984,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.4375
764, 692, -0.85984,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.53125
765, 690, -0.86434,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.4375
766, 692, -0.85984,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.53125
767, 693, -0.86434,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.53125
768, 694, -0.85715,  0.56764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
769, 695, -0.85355,  0.56764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.32813
770, 696, -0.85355,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
771, 694, -0.85715,  0.56764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
772, 696, -0.85355,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
773, 697, -0.85715,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.45313
774, 698, -0.85176,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
775, 699, -0.84727,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.4375
776, 700, -0.84727,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
777, 698, -0.85176,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
778, 700, -0.84727,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
779, 701, -0.85176,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.53125
780, 702, -0.84547,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
781, 703, -0.84098,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.4375
782, 704, -0.84098,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
783, 702, -0.84547,  0.56444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
784, 704, -0.84098,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
785, 705, -0.84547,  0.55486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.53125
786, 706, -0.94687,  0.54306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
787, 707, -0.93051,  0.54306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
788, 708, -0.93051,  0.51396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
789, 706, -0.94687,  0.54306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
790, 708, -0.93051,  0.51396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
791, 709, -0.94687,  0.51396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
792, 710, -0.92723,  0.53431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.5957,  0.34375
793, 711, -0.92184,  0.53431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.60742,  0.34375
794, 712, -0.92184,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.60742,  0.46875
795, 710, -0.92723,  0.53431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.5957,  0.34375
796, 712, -0.92184,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.60742,  0.46875
797, 713, -0.92723,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.5957,  0.46875
798, 714, -0.92094,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.1875
799, 715, -0.91645,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.1875
800, 716, -0.91645,  0.51674,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.32813
801, 714, -0.92094,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.1875
802, 716, -0.91645,  0.51674,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.32813
803, 717, -0.92094,  0.51674,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.32813
804, 718, -0.91465,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
805, 719, -0.91016,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
806, 720, -0.91016,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
807, 718, -0.91465,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
808, 720, -0.91016,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
809, 721, -0.91465,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
810, 722, -0.90836,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
811, 723, -0.90387,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.4375
812, 724, -0.90387,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
813, 722, -0.90836,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
814, 724, -0.90387,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
815, 725, -0.90836,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.53125
816, 726, -0.89578,  0.53431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02539,  0.4375
817, 727, -0.89129,  0.53431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.03516,  0.4375
818, 728, -0.89129,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.03516,  0.5625
819, 726, -0.89578,  0.53431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02539,  0.4375
820, 728, -0.89129,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.03516,  0.5625
821, 729, -0.89578,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02539,  0.5625
822, 730, -0.88859,  0.5359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
823, 731, -0.8868,  0.5359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
824, 732, -0.8868,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
825, 730, -0.88859,  0.5359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
826, 732, -0.8868,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
827, 733, -0.88859,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
828, 734, -0.8823,  0.5359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
829, 735, -0.88051,  0.5359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.1875
830, 736, -0.88051,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
831, 734, -0.8823,  0.5359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
832, 736, -0.88051,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
833, 737, -0.8823,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.32813
834, 738, -0.87691,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
835, 739, -0.87242,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
836, 740, -0.87242,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
837, 738, -0.87691,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
838, 740, -0.87242,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
839, 741, -0.87691,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
840, 742, -0.86434,  0.53431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.01367,  0.4375
841, 743, -0.85984,  0.53431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02344,  0.4375
842, 744, -0.85984,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02344,  0.5625
843, 742, -0.86434,  0.53431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.01367,  0.4375
844, 744, -0.85984,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02344,  0.5625
845, 745, -0.86434,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.01367,  0.5625
846, 746, -0.85805,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32813,  0.4375
847, 747, -0.85355,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.33789,  0.4375
848, 748, -0.85355,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.33789,  0.53125
849, 746, -0.85805,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32813,  0.4375
850, 748, -0.85355,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.33789,  0.53125
851, 749, -0.85805,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32813,  0.53125
852, 750, -0.85176,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.1875
853, 751, -0.84727,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.1875
854, 752, -0.84727,  0.51674,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.32813
855, 750, -0.85176,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.1875
856, 752, -0.84727,  0.51674,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.32813
857, 753, -0.85176,  0.51674,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.32813
858, 754, -0.84457,  0.5359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
859, 755, -0.84277,  0.5359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.1875
860, 756, -0.84277,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
861, 754, -0.84457,  0.5359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
862, 756, -0.84277,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
863, 757, -0.84457,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.32813
864, 758, -0.83918,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
865, 759, -0.83469,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.4375
866, 760, -0.83469,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
867, 758, -0.83918,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
868, 760, -0.83469,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
869, 761, -0.83918,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.53125
870, 762, -0.83289,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
871, 763, -0.8284,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.4375
872, 764, -0.8284,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
873, 762, -0.83289,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
874, 764, -0.8284,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
875, 765, -0.83289,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.53125
876, 766, -0.8266,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
877, 767, -0.82211,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
878, 768, -0.82211,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
879, 766, -0.8266,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
880, 768, -0.82211,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
881, 769, -0.8266,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
882, 770, -0.82031,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
883, 771, -0.81582,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.4375
884, 772, -0.81582,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
885, 770, -0.82031,  0.53111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
886, 772, -0.81582,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
887, 773, -0.82031,  0.52153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.53125
888, 774, -0.94687,  0.50972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
889, 775, -0.93051,  0.50972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
890, 776, -0.93051,  0.48062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
891, 774, -0.94687,  0.50972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
892, 776, -0.93051,  0.48062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
893, 777, -0.94687,  0.48062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
894, 778, -0.92813,  0.50097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.20313
895, 779, -0.92184,  0.50097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.20313
896, 780, -0.92184,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.32813
897, 778, -0.92813,  0.50097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.20313
898, 780, -0.92184,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.32813
899, 781, -0.92813,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.32813
900, 782, -0.92094,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
901, 783, -0.91645,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
902, 784, -0.91645,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
903, 782, -0.92094,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
904, 784, -0.91645,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
905, 785, -0.92094,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
906, 786, -0.91465,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
907, 787, -0.91016,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.4375
908, 788, -0.91016,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
909, 786, -0.91465,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
910, 788, -0.91016,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
911, 789, -0.91465,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.53125
912, 790, -0.90836,  0.50257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76953,  0.1875
913, 791, -0.90387,  0.50257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.7793,  0.1875
914, 792, -0.90387,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.7793,  0.32813
915, 790, -0.90836,  0.50257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76953,  0.1875
916, 792, -0.90387,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.7793,  0.32813
917, 793, -0.90836,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76953,  0.32813
918, 794, -0.89578,  0.50097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
919, 795, -0.89039,  0.50097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.34375
920, 796, -0.89039,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
921, 794, -0.89578,  0.50097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
922, 796, -0.89039,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
923, 797, -0.89578,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.46875
924, 798, -0.89039,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.15234,  0.4375
925, 799, -0.8841,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16602,  0.4375
926, 800, -0.8841,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16602,  0.53125
927, 798, -0.89039,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.15234,  0.4375
928, 800, -0.8841,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16602,  0.53125
929, 801, -0.89039,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.15234,  0.53125
930, 802, -0.8832,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
931, 803, -0.87871,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.4375
932, 804, -0.87871,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
933, 802, -0.8832,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
934, 804, -0.87871,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
935, 805, -0.8832,  0.48819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.53125
